t,x,y,z
32.4,-1216.0,150,273.39307535641547
32.5,-1215.0,150,273.44195519348267
32.6,-1214.0,150,273.4908350305499
32.7,-1213.0,150,273.53971486761714
32.8,-1212.0,150,273.58859470468434
32.9,-1211.0,150,273.63747454175154
33.0,-1210.0,150,273.68635437881875
33.1,-1209.0,150,273.73523421588595
33.2,-1208.0,150,273.78411405295316
33.3,-1207.0,150,273.83299389002036
33.4,-1206.0,150,273.88187372708757
33.5,-1205.0,150,273.93075356415477
33.6,-1204.0,150,273.979633401222
33.7,-1203.0,150,274.0285132382892
33.8,-1202.0,150,274.07739307535644
33.9,-1201.0,150,274.12627291242364
34.0,-1200.0,150,274.17515274949085
34.1,-1199.0,150,274.22403258655805
34.2,-1198.0,150,274.27291242362526
34.3,-1197.0,150,274.32179226069246
34.4,-1196.0,150,274.37067209775967
34.5,-1195.0,150,274.41955193482687
34.6,-1194.0,150,274.4684317718941
34.7,-1193.0,150,274.5173116089613
34.8,-1192.0,150,274.56619144602854
34.9,-1191.0,150,274.61507128309574
35.0,-1190.0,150,274.66395112016295
35.1,-1189.0,150,274.71283095723015
35.2,-1188.0,150,274.76171079429736
35.3,-1187.0,150,274.81059063136456
35.4,-1186.0,150,274.85947046843177
35.5,-1185.0,150,274.90835030549897
35.6,-1184.0,150,274.9572301425662
35.7,-1183.0,150,275.0061099796334
35.8,-1182.0,150,275.0549898167006
35.9,-1181.0,150,275.10386965376784
36.0,-1180.0,150,275.15274949083505
36.1,-1179.0,150,275.20162932790225
36.2,-1178.0,150,275.25050916496946
36.3,-1177.0,150,275.29938900203666
36.4,-1176.0,150,275.34826883910387
36.5,-1175.0,150,275.39714867617107
36.6,-1174.0,150,275.4460285132383
36.7,-1173.0,150,275.4949083503055
36.8,-1172.0,150,275.5437881873727
36.9,-1171.0,150,275.59266802443994
37.0,-1170.0,150,275.64154786150715
37.1,-1169.0,150,275.69042769857435
37.2,-1168.0,150,275.73930753564156
37.3,-1167.0,150,275.78818737270876
37.4,-1166.0,150,275.83706720977597
37.5,-1165.0,150,275.88594704684317
37.6,-1164.0,150,275.9348268839104
37.7,-1163.0,150,275.9837067209776
37.8,-1162.0,150,276.0325865580448
37.9,-1161.0,150,276.081466395112
38.0,-1160.0,150,276.13034623217925
38.1,-1159.0,150,276.17922606924645
38.2,-1158.0,150,276.22810590631366
38.3,-1157.0,150,276.27698574338086
38.4,-1156.0,150,276.32586558044807
38.5,-1155.0,150,276.37474541751527
38.6,-1154.0,150,276.4236252545825
38.7,-1153.0,150,276.4725050916497
38.8,-1152.0,150,276.5213849287169
38.9,-1151.0,150,276.5702647657841
39.0,-1150.0,150,276.61914460285135
39.1,-1149.0,150,276.66802443991855
39.2,-1148.0,150,276.71690427698576
39.3,-1147.0,150,276.76578411405296
39.4,-1146.0,150,276.81466395112017
39.5,-1145.0,150,276.86354378818737
39.6,-1144.0,150,276.9124236252546
39.7,-1143.0,150,276.9613034623218
39.8,-1142.0,150,277.010183299389
39.9,-1141.0,150,277.0590631364562
40.0,-1140.0,150,277.10794297352345
40.1,-1139.0,150,277.15682281059065
40.2,-1138.0,150,277.20570264765786
40.3,-1137.0,150,277.25458248472506
40.4,-1136.0,150,277.30346232179227
40.5,-1135.0,150,277.35234215885947
40.6,-1134.0,150,277.4012219959267
40.7,-1133.0,150,277.4501018329939
40.8,-1132.0,150,277.4989816700611
40.9,-1131.0,150,277.5478615071283
41.0,-1130.0,150,277.5967413441955
41.1,-1129.0,150,277.64562118126275
41.2,-1128.0,150,277.69450101832996
41.3,-1127.0,150,277.74338085539716
41.4,-1126.0,150,277.79226069246437
41.5,-1125.0,150,277.8411405295316
41.6,-1124.0,150,277.8900203665988
41.7,-1123.0,150,277.938900203666
41.8,-1122.0,150,277.9877800407332
41.9,-1121.0,150,278.0366598778004
42.0,-1120.0,150,278.0855397148676
42.1,-1119.0,150,278.13441955193485
42.2,-1118.0,150,278.18329938900206
42.3,-1117.0,150,278.23217922606926
42.4,-1116.0,150,278.28105906313647
42.5,-1115.0,150,278.3299389002037
42.6,-1114.0,150,278.3788187372709
42.7,-1113.0,150,278.4276985743381
42.8,-1112.0,150,278.4765784114053
42.9,-1111.0,150,278.5254582484725
43.0,-1110.0,150,278.5743380855397
43.1,-1109.0,150,278.6232179226069
43.2,-1108.0,150,278.67209775967416
43.3,-1107.0,150,278.72097759674136
43.4,-1106.0,150,278.76985743380857
43.5,-1105.0,150,278.8187372708758
43.6,-1104.0,150,278.867617107943
43.7,-1103.0,150,278.9164969450102
43.8,-1102.0,150,278.9653767820774
43.9,-1101.0,150,279.0142566191446
44.0,-1100.0,150,279.0631364562118
44.1,-1099.0,150,279.112016293279
44.2,-1098.0,150,279.16089613034626
44.3,-1097.0,150,279.20977596741346
44.4,-1096.0,150,279.25865580448067
44.5,-1095.0,150,279.3075356415479
44.6,-1094.0,150,279.3564154786151
44.7,-1093.0,150,279.4052953156823
44.8,-1092.0,150,279.4541751527495
44.9,-1091.0,150,279.5030549898167
45.0,-1090.0,150,279.5519348268839
45.1,-1089.0,150,279.6008146639511
45.2,-1088.0,150,279.6496945010183
45.3,-1087.0,150,279.69857433808556
45.4,-1086.0,150,279.74745417515277
45.5,-1085.0,150,279.79633401222
45.6,-1084.0,150,279.8452138492872
45.7,-1083.0,150,279.8940936863544
45.8,-1082.0,150,279.9429735234216
45.9,-1081.0,150,279.9918533604888
46.0,-1080.0,150,280.040733197556
46.1,-1079.0,150,280.0896130346232
46.2,-1078.0,150,280.1384928716904
46.3,-1077.0,150,280.18737270875766
46.4,-1076.0,150,280.23625254582487
46.5,-1075.0,150,280.2851323828921
46.6,-1074.0,150,280.3340122199593
46.7,-1073.0,150,280.3828920570265
46.8,-1072.0,150,280.4317718940937
46.9,-1071.0,150,280.4806517311609
47.0,-1070.0,150,280.5295315682281
47.1,-1069.0,150,280.5784114052953
47.2,-1068.0,150,280.6272912423625
47.3,-1067.0,150,280.6761710794297
47.4,-1066.0,150,280.72505091649697
47.5,-1065.0,150,280.7739307535642
47.6,-1064.0,150,280.8228105906314
47.7,-1063.0,150,280.8716904276986
47.8,-1062.0,150,280.9205702647658
47.9,-1061.0,150,280.969450101833
48.0,-1060.0,150,281.0183299389002
48.1,-1059.0,150,281.0672097759674
48.2,-1058.0,150,281.1160896130346
48.3,-1057.0,150,281.1649694501018
48.4,-1056.0,150,281.21384928716907
48.5,-1055.0,150,281.2627291242363
48.6,-1054.0,150,281.3116089613035
48.7,-1053.0,150,281.3604887983707
48.8,-1052.0,150,281.4093686354379
48.9,-1051.0,150,281.4582484725051
49.0,-1050.0,150,281.5071283095723
49.1,-1049.0,150,281.5560081466395
49.2,-1048.0,150,281.6048879837067
49.3,-1047.0,150,281.6537678207739
49.4,-1046.0,150,281.7026476578411
49.5,-1045.0,150,281.7515274949084
49.6,-1044.0,150,281.8004073319756
49.7,-1043.0,150,281.8492871690428
49.8,-1042.0,150,281.89816700611
49.9,-1041.0,150,281.9470468431772
50.0,-1040.0,150,281.9959266802444
50.1,-1039.0,150,282.0448065173116
50.2,-1038.0,150,282.0936863543788
50.3,-1037.0,150,282.142566191446
50.4,-1036.0,150,282.1914460285132
50.5,-1035.0,150,282.2403258655805
50.6,-1034.0,150,282.2892057026477
50.7,-1033.0,150,282.3380855397149
50.8,-1032.0,150,282.3869653767821
50.9,-1031.0,150,282.4358452138493
51.0,-1030.0,150,282.4847250509165
51.1,-1029.0,150,282.5336048879837
51.2,-1028.0,150,282.5824847250509
51.3,-1027.0,150,282.6313645621181
51.4,-1026.0,150,282.6802443991853
51.5,-1025.0,150,282.7291242362526
51.6,-1024.0,150,282.7780040733198
51.7,-1023.0,150,282.826883910387
51.8,-1022.0,150,282.8757637474542
51.9,-1021.0,150,282.9246435845214
52.0,-1020.0,150,282.9735234215886
52.1,-1019.0,150,283.0224032586558
52.2,-1018.0,150,283.071283095723
52.3,-1017.0,150,283.1201629327902
52.4,-1016.0,150,283.1690427698574
52.5,-1015.0,150,283.2179226069246
52.6,-1014.0,150,283.2668024439919
52.7,-1013.0,150,283.3156822810591
52.8,-1012.0,150,283.3645621181263
52.9,-1011.0,150,283.4134419551935
53.0,-1010.0,150,283.4623217922607
53.1,-1009.0,150,283.5112016293279
53.2,-1008.0,150,283.5600814663951
53.3,-1007.0,150,283.6089613034623
53.4,-1006.0,150,283.6578411405295
53.5,-1005.0,150,283.7067209775967
53.6,-1004.0,150,283.755600814664
53.7,-1003.0,150,283.8044806517312
53.8,-1002.0,150,283.8533604887984
53.9,-1001.0,150,283.9022403258656
54.0,-1000.0,150,283.9511201629328
54.1,-999.0,150,284.0
54.2,-998.0,150,284.0488798370672
54.3,-997.0,150,284.0977596741344
54.4,-996.0,150,284.1466395112016
54.5,-995.0,150,284.1955193482688
54.6,-994.0,150,284.244399185336
54.7,-993.0,150,284.2932790224033
54.8,-992.0,150,284.3421588594705
54.9,-991.0,150,284.3910386965377
55.0,-990.0,150,284.4399185336049
55.1,-989.0,150,284.4887983706721
55.2,-988.0,150,284.5376782077393
55.3,-987.0,150,284.5865580448065
55.4,-986.0,150,284.6354378818737
55.5,-985.0,150,284.6843177189409
55.6,-984.0,150,284.7331975560081
55.7,-983.0,150,284.7820773930754
55.8,-982.0,150,284.8309572301426
55.9,-981.0,150,284.8798370672098
56.0,-980.0,150,284.928716904277
56.1,-979.0,150,284.9775967413442
56.2,-978.0,150,285.0264765784114
56.3,-977.0,150,285.0753564154786
56.4,-976.0,150,285.1242362525458
56.5,-975.0,150,285.173116089613
56.6,-974.0,150,285.2219959266802
56.7,-973.0,150,285.2708757637474
56.8,-972.0,150,285.3197556008147
56.9,-971.0,150,285.3686354378819
57.0,-970.0,150,285.4175152749491
57.1,-969.0,150,285.4663951120163
57.2,-968.0,150,285.5152749490835
57.3,-967.0,150,285.5641547861507
57.4,-966.0,150,285.6130346232179
57.5,-965.0,150,285.6619144602851
57.6,-964.0,150,285.7107942973523
57.7,-963.0,150,285.7596741344195
57.8,-962.0,150,285.8085539714868
57.9,-961.0,150,285.857433808554
58.0,-960.0,150,285.9063136456212
58.1,-959.0,150,285.9551934826884
58.2,-958.0,150,286.0040733197556
58.3,-957.0,150,286.0529531568228
58.4,-956.0,150,286.10183299389
58.5,-955.0,150,286.1507128309572
58.6,-954.0,150,286.1995926680244
58.7,-953.0,150,286.2484725050916
58.8,-952.0,150,286.2973523421589
58.9,-951.0,150,286.3462321792261
59.0,-950.0,150,286.3951120162933
59.1,-949.0,150,286.4439918533605
59.2,-948.0,150,286.4928716904277
59.3,-947.0,150,286.5417515274949
59.4,-946.0,150,286.5906313645621
59.5,-945.0,150,286.6395112016293
59.6,-944.0,150,286.6883910386965
59.7,-943.0,150,286.7372708757637
59.8,-942.0,150,286.78615071283093
59.9,-941.0,150,286.8350305498982
60.0,-940.0,150,286.8839103869654
60.1,-939.0,150,286.9327902240326
60.2,-938.0,150,286.9816700610998
60.3,-937.0,150,287.030549898167
60.4,-936.0,150,287.0794297352342
60.5,-935.0,150,287.1283095723014
60.6,-934.0,150,287.1771894093686
60.7,-933.0,150,287.2260692464358
60.8,-932.0,150,287.27494908350303
60.9,-931.0,150,287.32382892057024
61.0,-930.0,150,287.3727087576375
61.1,-929.0,150,287.4215885947047
61.2,-928.0,150,287.4704684317719
61.3,-927.0,150,287.5193482688391
61.4,-926.0,150,287.5682281059063
61.5,-925.0,150,287.6171079429735
61.6,-924.0,150,287.6659877800407
61.7,-923.0,150,287.7148676171079
61.8,-922.0,150,287.76374745417513
61.9,-921.0,150,287.81262729124234
62.0,-920.0,150,287.8615071283096
62.1,-919.0,150,287.9103869653768
62.2,-918.0,150,287.959266802444
62.3,-917.0,150,288.0081466395112
62.4,-916.0,150,288.0570264765784
62.5,-915.0,150,288.1059063136456
62.6,-914.0,150,288.1547861507128
62.7,-913.0,150,288.20366598778
62.8,-912.0,150,288.25254582484723
62.9,-911.0,150,288.30142566191444
63.0,-910.0,150,288.3503054989817
63.1,-909.0,150,288.3991853360489
63.2,-908.0,150,288.4480651731161
63.3,-907.0,150,288.4969450101833
63.4,-906.0,150,288.5458248472505
63.5,-905.0,150,288.5947046843177
63.6,-904.0,150,288.6435845213849
63.7,-903.0,150,288.6924643584521
63.8,-902.0,150,288.74134419551933
63.9,-901.0,150,288.79022403258654
64.0,-900.0,150,288.83910386965374
64.1,-899.0,150,288.887983706721
64.2,-898.0,150,288.9368635437882
64.3,-897.0,150,288.9857433808554
64.4,-896.0,150,289.0346232179226
64.5,-895.0,150,289.0835030549898
64.6,-894.0,150,289.132382892057
64.7,-893.0,150,289.1812627291242
64.8,-892.0,150,289.23014256619143
64.9,-891.0,150,289.27902240325864
65.0,-890.0,150,289.32790224032584
65.1,-889.0,150,289.37678207739305
65.2,-888.0,150,289.4256619144603
65.3,-887.0,150,289.4745417515275
65.4,-886.0,150,289.5234215885947
65.5,-885.0,150,289.5723014256619
65.6,-884.0,150,289.6211812627291
65.7,-883.0,150,289.6700610997963
65.8,-882.0,150,289.71894093686353
65.9,-881.0,150,289.76782077393074
66.0,-880.0,150,289.81670061099794
66.1,-879.0,150,289.8655804480652
66.2,-878.0,150,289.9144602851324
66.3,-877.0,150,289.9633401221996
66.4,-876.0000000000001,150,290.0122199592668
66.5,-875.0,150,290.061099796334
66.6,-874.0,150,290.1099796334012
66.7,-873.0,150,290.1588594704684
66.8,-872.0,150,290.20773930753563
66.9,-871.0,150,290.25661914460284
67.0,-870.0,150,290.30549898167004
67.1,-869.0,150,290.35437881873725
67.2,-867.9999999999999,150,290.4032586558045
67.3,-867.0000000000001,150,290.4521384928717
67.4,-866.0,150,290.5010183299389
67.5,-865.0,150,290.5498981670061
67.6,-864.0,150,290.5987780040733
67.7,-863.0,150,290.64765784114053
67.8,-862.0,150,290.69653767820773
67.9,-861.0,150,290.74541751527494
68.0,-860.0,150,290.79429735234214
68.1,-859.0000000000001,150,290.84317718940935
68.2,-858.0,150,290.89205702647655
68.3,-857.0,150,290.9409368635438
68.4,-856.0,150,290.989816700611
68.5,-855.0,150,291.0386965376782
68.6,-854.0,150,291.0875763747454
68.7,-853.0,150,291.13645621181263
68.8,-852.0,150,291.18533604887983
68.9,-850.9999999999999,150,291.23421588594704
69.0,-850.0000000000001,150,291.28309572301424
69.1,-849.0,150,291.33197556008145
69.2,-848.0,150,291.38085539714865
69.3,-847.0,150,291.4297352342159
69.4,-846.0,150,291.4786150712831
69.5,-845.0,150,291.5274949083503
69.6,-844.0,150,291.5763747454175
69.7,-843.0,150,291.62525458248473
69.8,-841.9999999999999,150,291.67413441955193
69.9,-841.0,150,291.72301425661914
70.0,-840.0,150,291.77189409368634
70.1,-839.0,150,291.82077393075355
70.2,-838.0,150,291.86965376782075
70.3,-837.0,150,291.918533604888
70.4,-836.0,150,291.9674134419552
70.5,-835.0,150,292.0162932790224
70.6,-833.9999999999999,150,292.0651731160896
70.7,-833.0000000000001,150,292.11405295315683
70.8,-832.0,150,292.16293279022403
70.9,-831.0,150,292.21181262729124
71.0,-830.0,150,292.26069246435844
71.1,-829.0,150,292.30957230142565
71.2,-828.0,150,292.35845213849285
71.3,-827.0,150,292.40733197556006
71.4,-826.0,150,292.4562118126273
71.5,-824.9999999999999,150,292.5050916496945
71.6,-824.0,150,292.5539714867617
71.7,-823.0,150,292.60285132382893
71.8,-822.0,150,292.65173116089613
71.9,-821.0,150,292.70061099796334
72.0,-820.0,150,292.74949083503054
