t,x,y,z
7.0,-1470.0,150.0,260.977596741344
7.1,-1469.0,150.0,261.026476578411
7.2,-1468.0,150.0,261.075356415478
7.3,-1467.0,150.0,261.124236252545
7.4,-1466.0,150.0,261.173116089613
7.5,-1465.0,150.0,261.22199592668
7.6,-1464.0,150.0,261.270875763747
7.7,-1463.0,150.0,261.319755600814
7.8,-1462.0,150.0,261.368635437881
7.9,-1461.0,150.0,261.417515274949
8.0,-1460.0,150.0,261.466395112016
8.1,-1459.0,150.0,261.515274949083
8.2,-1458.0,150.0,261.56415478615
8.3,-1457.0,150.0,261.613034623217
8.4,-1456.0,150.0,261.661914460285
8.5,-1455.0,150.0,261.710794297352
8.6,-1454.0,150.0,261.759674134419
8.7,-1453.0,150.0,261.808553971486
8.8,-1452.0,150.0,261.857433808554
8.9,-1451.0,150.0,261.906313645621
9.0,-1450.0,150.0,261.955193482688
9.1,-1449.0,150.0,262.004073319755
9.2,-1448.0,150.0,262.052953156822
9.3,-1447.0,150.0,262.10183299389
9.4,-1446.0,150.0,262.150712830957
9.5,-1445.0,150.0,262.199592668024
9.6,-1444.0,150.0,262.248472505091
9.7,-1443.0,150.0,262.297352342158
9.8,-1442.0,150.0,262.346232179226
9.9,-1441.0,150.0,262.395112016293
10.0,-1440.0,150.0,262.44399185336
10.1,-1439.0,150.0,262.492871690427
10.2,-1438.0,150.0,262.541751527494
10.3,-1437.0,150.0,262.590631364562
10.4,-1436.0,150.0,262.639511201629
10.5,-1435.0,150.0,262.688391038696
10.6,-1434.0,150.0,262.737270875763
10.7,-1433.0,150.0,262.78615071283
10.8,-1432.0,150.0,262.835030549898
10.9,-1431.0,150.0,262.883910386965
11.0,-1430.0,150.0,262.932790224032
11.1,-1429.0,150.0,262.981670061099
11.2,-1428.0,150.0,263.030549898167
11.3,-1427.0,150.0,263.079429735234
11.4,-1426.0,150.0,263.128309572301
11.5,-1425.0,150.0,263.177189409368
11.6,-1424.0,150.0,263.226069246435
11.7,-1423.0,150.0,263.274949083503
11.8,-1422.0,150.0,263.32382892057
11.9,-1421.0,150.0,263.372708757637
12.0,-1420.0,150.0,263.421588594704
12.1,-1419.0,150.0,263.470468431771
12.2,-1418.0,150.0,263.519348268839
12.3,-1417.0,150.0,263.568228105906
12.4,-1416.0,150.0,263.617107942973
12.5,-1415.0,150.0,263.66598778004
12.6,-1414.0,150.0,263.714867617107
12.7,-1413.0,150.0,263.763747454175
12.8,-1412.0,150.0,263.812627291242
12.9,-1411.0,150.0,263.861507128309
13.0,-1410.0,150.0,263.910386965376
13.1,-1409.0,150.0,263.959266802444
13.2,-1408.0,150.0,264.008146639511
13.3,-1407.0,150.0,264.057026476578
13.4,-1406.0,150.0,264.105906313645
13.5,-1405.0,150.0,264.154786150712
13.6,-1404.0,150.0,264.20366598778
13.7,-1403.0,150.0,264.252545824847
13.8,-1402.0,150.0,264.301425661914
13.9,-1401.0,150.0,264.350305498981
14.0,-1400.0,150.0,264.399185336048
14.1,-1399.0,150.0,264.448065173116
14.2,-1398.0,150.0,264.496945010183
14.3,-1397.0,150.0,264.54582484725
14.4,-1396.0,150.0,264.594704684317
14.5,-1395.0,150.0,264.643584521384
14.6,-1394.0,150.0,264.692464358452
14.7,-1393.0,150.0,264.741344195519
14.8,-1392.0,150.0,264.790224032586
14.9,-1391.0,150.0,264.839103869653
15.0,-1390.0,150.0,264.887983706721
15.1,-1389.0,150.0,264.936863543788
15.2,-1388.0,150.0,264.985743380855
15.3,-1387.0,150.0,265.034623217922
15.4,-1386.0,150.0,265.083503054989
15.5,-1385.0,150.0,265.132382892057
15.6,-1384.0,150.0,265.181262729124
15.7,-1383.0,150.0,265.230142566191
15.8,-1382.0,150.0,265.279022403258
15.9,-1381.0,150.0,265.327902240325
16.0,-1380.0,150.0,265.376782077393
16.1,-1379.0,150.0,265.42566191446
16.2,-1378.0,150.0,265.474541751527
16.3,-1377.0,150.0,265.523421588594
16.4,-1376.0,150.0,265.572301425661
16.5,-1375.0,150.0,265.621181262729
16.6,-1374.0,150.0,265.670061099796
16.7,-1373.0,150.0,265.718940936863
16.8,-1372.0,150.0,265.76782077393
16.9,-1371.0,150.0,265.816700610997
17.0,-1370.0,150.0,265.865580448065
17.1,-1369.0,150.0,265.914460285132
17.2,-1368.0,150.0,265.963340122199
17.3,-1367.0,150.0,266.012219959266
17.4,-1366.0,150.0,266.061099796334
17.5,-1365.0,150.0,266.109979633401
17.6,-1364.0,150.0,266.158859470468
17.7,-1363.0,150.0,266.207739307535
17.8,-1362.0,150.0,266.256619144602
17.9,-1361.0,150.0,266.30549898167
18.0,-1360.0,150.0,266.354378818737
18.1,-1359.0,150.0,266.403258655804
18.2,-1358.0,150.0,266.452138492871
18.3,-1357.0,150.0,266.501018329938
18.4,-1356.0,150.0,266.549898167006
18.5,-1355.0,150.0,266.598778004073
18.6,-1354.0,150.0,266.64765784114
18.7,-1353.0,150.0,266.696537678207
18.8,-1352.0,150.0,266.745417515274
18.9,-1351.0,150.0,266.794297352342
19.0,-1350.0,150.0,266.843177189409
19.1,-1349.0,150.0,266.892057026476
19.2,-1348.0,150.0,266.940936863543
19.3,-1347.0,150.0,266.989816700611
19.4,-1346.0,150.0,267.038696537678
19.5,-1345.0,150.0,267.087576374745
19.6,-1344.0,150.0,267.136456211812
19.7,-1343.0,150.0,267.185336048879
19.8,-1342.0,150.0,267.234215885947
19.9,-1341.0,150.0,267.283095723014
20.0,-1340.0,150.0,267.331975560081
20.1,-1339.0,150.0,267.380855397148
20.2,-1338.0,150.0,267.429735234215
20.3,-1337.0,150.0,267.478615071283
20.4,-1336.0,150.0,267.52749490835
20.5,-1335.0,150.0,267.576374745417
20.6,-1334.0,150.0,267.625254582484
20.7,-1333.0,150.0,267.674134419551
20.8,-1332.0,150.0,267.723014256619
20.9,-1331.0,150.0,267.771894093686
21.0,-1330.0,150.0,267.820773930753
21.1,-1329.0,150.0,267.86965376782
21.2,-1328.0,150.0,267.918533604888
21.3,-1327.0,150.0,267.967413441955
21.4,-1326.0,150.0,268.016293279022
21.5,-1325.0,150.0,268.065173116089
21.6,-1324.0,150.0,268.114052953156
21.7,-1323.0,150.0,268.162932790224
21.8,-1322.0,150.0,268.211812627291
21.9,-1321.0,150.0,268.260692464358
22.0,-1320.0,150.0,268.309572301425
22.1,-1319.0,150.0,268.358452138492
22.2,-1318.0,150.0,268.40733197556
22.3,-1317.0,150.0,268.456211812627
22.4,-1316.0,150.0,268.505091649694
22.5,-1315.0,150.0,268.553971486761
22.6,-1314.0,150.0,268.602851323828
22.7,-1313.0,150.0,268.651731160896
22.8,-1312.0,150.0,268.700610997963
22.9,-1311.0,150.0,268.74949083503
23.0,-1310.0,150.0,268.798370672097
23.1,-1309.0,150.0,268.847250509164
23.2,-1308.0,150.0,268.896130346232
23.3,-1307.0,150.0,268.945010183299
23.4,-1306.0,150.0,268.993890020366
23.5,-1305.0,150.0,269.042769857433
23.6,-1304.0,150.0,269.091649694501
23.7,-1303.0,150.0,269.140529531568
23.8,-1302.0,150.0,269.189409368635
23.9,-1301.0,150.0,269.238289205702
24.0,-1300.0,150.0,269.287169042769
24.1,-1299.0,150.0,269.336048879837
24.2,-1298.0,150.0,269.384928716904
24.3,-1297.0,150.0,269.433808553971
24.4,-1296.0,150.0,269.482688391038
24.5,-1295.0,150.0,269.531568228105
24.6,-1294.0,150.0,269.580448065173
24.7,-1293.0,150.0,269.62932790224
24.8,-1292.0,150.0,269.678207739307
24.9,-1291.0,150.0,269.727087576374
25.0,-1290.0,150.0,269.775967413441
25.1,-1289.0,150.0,269.824847250509
25.2,-1288.0,150.0,269.873727087576
25.3,-1287.0,150.0,269.922606924643
25.4,-1286.0,150.0,269.97148676171
25.5,-1285.0,150.0,270.020366598778
25.6,-1284.0,150.0,270.069246435845
25.7,-1283.0,150.0,270.118126272912
25.8,-1282.0,150.0,270.167006109979
25.9,-1281.0,150.0,270.215885947046
26.0,-1280.0,150.0,270.264765784114
26.1,-1279.0,150.0,270.313645621181
26.2,-1278.0,150.0,270.362525458248
26.3,-1277.0,150.0,270.411405295315
26.4,-1276.0,150.0,270.460285132382
26.5,-1275.0,150.0,270.50916496945
26.6,-1274.0,150.0,270.558044806517
26.7,-1273.0,150.0,270.606924643584
26.8,-1272.0,150.0,270.655804480651
26.9,-1271.0,150.0,270.704684317718
27.0,-1270.0,150.0,270.753564154786
27.1,-1269.0,150.0,270.802443991853
27.2,-1268.0,150.0,270.85132382892
27.3,-1267.0,150.0,270.900203665987
27.4,-1266.0,150.0,270.949083503054
27.5,-1265.0,150.0,270.997963340122
27.6,-1264.0,150.0,271.046843177189
27.7,-1263.0,150.0,271.095723014256
27.8,-1262.0,150.0,271.144602851323
27.9,-1261.0,150.0,271.193482688391
28.0,-1260.0,150.0,271.242362525458
28.1,-1259.0,150.0,271.291242362525
28.2,-1258.0,150.0,271.340122199592
28.3,-1257.0,150.0,271.389002036659
28.4,-1256.0,150.0,271.437881873727
28.5,-1255.0,150.0,271.486761710794
28.6,-1254.0,150.0,271.535641547861
28.7,-1253.0,150.0,271.584521384928
28.8,-1252.0,150.0,271.633401221995
28.9,-1251.0,150.0,271.682281059063
29.0,-1250.0,150.0,271.73116089613
29.1,-1249.0,150.0,271.780040733197
29.2,-1248.0,150.0,271.828920570264
29.3,-1247.0,150.0,271.877800407331
29.4,-1246.0,150.0,271.926680244399
29.5,-1245.0,150.0,271.975560081466
29.6,-1244.0,150.0,272.024439918533
29.7,-1243.0,150.0,272.0733197556
29.8,-1242.0,150.0,272.122199592668
29.9,-1241.0,150.0,272.171079429735
30.0,-1240.0,150.0,272.219959266802
30.1,-1239.0,150.0,272.268839103869
30.2,-1238.0,150.0,272.317718940936
30.3,-1237.0,150.0,272.366598778004
30.4,-1236.0,150.0,272.415478615071
30.5,-1235.0,150.0,272.464358452138
30.6,-1234.0,150.0,272.513238289205
30.7,-1233.0,150.0,272.562118126272
30.8,-1232.0,150.0,272.61099796334
30.9,-1231.0,150.0,272.659877800407
31.0,-1230.0,150.0,272.708757637474
31.1,-1229.0,150.0,272.757637474541
31.2,-1228.0,150.0,272.806517311608
31.3,-1227.0,150.0,272.855397148676
31.4,-1226.0,150.0,272.904276985743
31.5,-1225.0,150.0,272.95315682281
31.6,-1224.0,150.0,273.002036659877
31.7,-1223.0,150.0,273.050916496945
31.8,-1222.0,150.0,273.099796334012
31.9,-1221.0,150.0,273.148676171079
32.0,-1220.0,150.0,273.197556008146
32.1,-1219.0,150.0,273.246435845213
32.2,-1218.0,150.0,273.295315682281
32.3,-1217.0,150.0,273.344195519348
32.4,-1216.0,150.0,273.393075356415
32.5,-1215.0,150.0,273.441955193482
32.6,-1214.0,150.0,273.490835030549
32.7,-1213.0,150.0,273.539714867617
32.8,-1212.0,150.0,273.588594704684
32.9,-1211.0,150.0,273.637474541751
33.0,-1210.0,150.0,273.686354378818
33.1,-1209.0,150.0,273.735234215885
33.2,-1208.0,150.0,273.784114052953
33.3,-1207.0,150.0,273.83299389002
33.4,-1206.0,150.0,273.881873727087
33.5,-1205.0,150.0,273.930753564154
33.6,-1204.0,150.0,273.979633401222
33.7,-1203.0,150.0,274.028513238289
33.8,-1202.0,150.0,274.077393075356
33.9,-1201.0,150.0,274.126272912423
34.0,-1200.0,150.0,274.17515274949
34.1,-1199.0,150.0,274.224032586558
34.2,-1198.0,150.0,274.272912423625
34.3,-1197.0,150.0,274.321792260692
34.4,-1196.0,150.0,274.370672097759
34.5,-1195.0,150.0,274.419551934826
34.6,-1194.0,150.0,274.468431771894
34.7,-1193.0,150.0,274.517311608961
34.8,-1192.0,150.0,274.566191446028
34.9,-1191.0,150.0,274.615071283095
35.0,-1190.0,150.0,274.663951120162
35.1,-1189.0,150.0,274.71283095723
35.2,-1188.0,150.0,274.761710794297
35.3,-1187.0,150.0,274.810590631364
35.4,-1186.0,150.0,274.859470468431
35.5,-1185.0,150.0,274.908350305498
35.6,-1184.0,150.0,274.957230142566
35.7,-1183.0,150.0,275.006109979633
35.8,-1182.0,150.0,275.0549898167
35.9,-1181.0,150.0,275.103869653767
36.0,-1180.0,150.0,275.152749490835
36.1,-1179.0,150.0,275.201629327902
36.2,-1178.0,150.0,275.250509164969
36.3,-1177.0,150.0,275.299389002036
36.4,-1176.0,150.0,275.348268839103
36.5,-1175.0,150.0,275.397148676171
36.6,-1174.0,150.0,275.446028513238
36.7,-1173.0,150.0,275.494908350305
36.8,-1172.0,150.0,275.543788187372
36.9,-1171.0,150.0,275.592668024439
37.0,-1170.0,150.0,275.641547861507
37.1,-1169.0,150.0,275.690427698574
37.2,-1168.0,150.0,275.739307535641
37.3,-1167.0,150.0,275.788187372708
37.4,-1166.0,150.0,275.837067209775
37.5,-1165.0,150.0,275.885947046843
37.6,-1164.0,150.0,275.93482688391
37.7,-1163.0,150.0,275.983706720977
37.8,-1162.0,150.0,276.032586558044
37.9,-1161.0,150.0,276.081466395112
38.0,-1160.0,150.0,276.130346232179
38.1,-1159.0,150.0,276.179226069246
38.2,-1158.0,150.0,276.228105906313
38.3,-1157.0,150.0,276.27698574338
38.4,-1156.0,150.0,276.325865580448
38.5,-1155.0,150.0,276.374745417515
38.6,-1154.0,150.0,276.423625254582
38.7,-1153.0,150.0,276.472505091649
38.8,-1152.0,150.0,276.521384928716
38.9,-1151.0,150.0,276.570264765784
39.0,-1150.0,150.0,276.619144602851
39.1,-1149.0,150.0,276.668024439918
39.2,-1148.0,150.0,276.716904276985
39.3,-1147.0,150.0,276.765784114052
39.4,-1146.0,150.0,276.81466395112
39.5,-1145.0,150.0,276.863543788187
39.6,-1144.0,150.0,276.912423625254
39.7,-1143.0,150.0,276.961303462321
39.8,-1142.0,150.0,277.010183299389
39.9,-1141.0,150.0,277.059063136456
40.0,-1140.0,150.0,277.107942973523
40.1,-1139.0,150.0,277.15682281059
40.2,-1138.0,150.0,277.205702647657
40.3,-1137.0,150.0,277.254582484725
40.4,-1136.0,150.0,277.303462321792
40.5,-1135.0,150.0,277.352342158859
40.6,-1134.0,150.0,277.401221995926
40.7,-1133.0,150.0,277.450101832993
40.8,-1132.0,150.0,277.498981670061
40.9,-1131.0,150.0,277.547861507128
41.0,-1130.0,150.0,277.596741344195
41.1,-1129.0,150.0,277.645621181262
41.2,-1128.0,150.0,277.694501018329
41.3,-1127.0,150.0,277.743380855397
41.4,-1126.0,150.0,277.792260692464
41.5,-1125.0,150.0,277.841140529531
41.6,-1124.0,150.0,277.890020366598
41.7,-1123.0,150.0,277.938900203666
41.8,-1122.0,150.0,277.987780040733
41.9,-1121.0,150.0,278.0366598778
42.0,-1120.0,150.0,278.085539714867
42.1,-1119.0,150.0,278.134419551934
42.2,-1118.0,150.0,278.183299389002
42.3,-1117.0,150.0,278.232179226069
42.4,-1116.0,150.0,278.281059063136
42.5,-1115.0,150.0,278.329938900203
42.6,-1114.0,150.0,278.37881873727
42.7,-1113.0,150.0,278.427698574338
42.8,-1112.0,150.0,278.476578411405
42.9,-1111.0,150.0,278.525458248472
43.0,-1110.0,150.0,278.574338085539
43.1,-1109.0,150.0,278.623217922606
43.2,-1108.0,150.0,278.672097759674
43.3,-1107.0,150.0,278.720977596741
43.4,-1106.0,150.0,278.769857433808
43.5,-1105.0,150.0,278.818737270875
43.6,-1104.0,150.0,278.867617107943
43.7,-1103.0,150.0,278.91649694501
43.8,-1102.0,150.0,278.965376782077
43.9,-1101.0,150.0,279.014256619144
44.0,-1100.0,150.0,279.063136456211
44.1,-1099.0,150.0,279.112016293279
44.2,-1098.0,150.0,279.160896130346
44.3,-1097.0,150.0,279.209775967413
44.4,-1096.0,150.0,279.25865580448
44.5,-1095.0,150.0,279.307535641547
44.6,-1094.0,150.0,279.356415478615
44.7,-1093.0,150.0,279.405295315682
44.8,-1092.0,150.0,279.454175152749
44.9,-1091.0,150.0,279.503054989816
45.0,-1090.0,150.0,279.551934826883
45.1,-1089.0,150.0,279.600814663951
45.2,-1088.0,150.0,279.649694501018
45.3,-1087.0,150.0,279.698574338085
45.4,-1086.0,150.0,279.747454175152
45.5,-1085.0,150.0,279.79633401222
45.6,-1084.0,150.0,279.845213849287
45.7,-1083.0,150.0,279.894093686354
45.8,-1082.0,150.0,279.942973523421
45.9,-1081.0,150.0,279.991853360488
46.0,-1080.0,150.0,280.040733197556
46.1,-1079.0,150.0,280.089613034623
46.2,-1078.0,150.0,280.13849287169
46.3,-1077.0,150.0,280.187372708757
46.4,-1076.0,150.0,280.236252545824
46.5,-1075.0,150.0,280.285132382892
46.6,-1074.0,150.0,280.334012219959
46.7,-1073.0,150.0,280.382892057026
46.8,-1072.0,150.0,280.431771894093
46.9,-1071.0,150.0,280.48065173116
47.0,-1070.0,150.0,280.529531568228
47.1,-1069.0,150.0,280.578411405295
47.2,-1068.0,150.0,280.627291242362
47.3,-1067.0,150.0,280.676171079429
47.4,-1066.0,150.0,280.725050916496
47.5,-1065.0,150.0,280.773930753564
47.6,-1064.0,150.0,280.822810590631
47.7,-1063.0,150.0,280.871690427698
47.8,-1062.0,150.0,280.920570264765
47.9,-1061.0,150.0,280.969450101833
48.0,-1060.0,150.0,281.0183299389
48.1,-1059.0,150.0,281.067209775967
48.2,-1058.0,150.0,281.116089613034
48.3,-1057.0,150.0,281.164969450101
48.4,-1056.0,150.0,281.213849287169
48.5,-1055.0,150.0,281.262729124236
48.6,-1054.0,150.0,281.311608961303
48.7,-1053.0,150.0,281.36048879837
48.8,-1052.0,150.0,281.409368635437
48.9,-1051.0,150.0,281.458248472505
49.0,-1050.0,150.0,281.507128309572
49.1,-1049.0,150.0,281.556008146639
49.2,-1048.0,150.0,281.604887983706
49.3,-1047.0,150.0,281.653767820773
49.4,-1046.0,150.0,281.702647657841
49.5,-1045.0,150.0,281.751527494908
49.6,-1044.0,150.0,281.800407331975
49.7,-1043.0,150.0,281.849287169042
49.8,-1042.0,150.0,281.89816700611
49.9,-1041.0,150.0,281.947046843177
50.0,-1040.0,150.0,281.995926680244
50.1,-1039.0,150.0,282.044806517311
50.2,-1038.0,150.0,282.093686354378
50.3,-1037.0,150.0,282.142566191446
50.4,-1036.0,150.0,282.191446028513
50.5,-1035.0,150.0,282.24032586558
50.6,-1034.0,150.0,282.289205702647
50.7,-1033.0,150.0,282.338085539714
50.8,-1032.0,150.0,282.386965376782
50.9,-1031.0,150.0,282.435845213849
51.0,-1030.0,150.0,282.484725050916
51.1,-1029.0,150.0,282.533604887983
51.2,-1028.0,150.0,282.58248472505
51.3,-1027.0,150.0,282.631364562118
51.4,-1026.0,150.0,282.680244399185
51.5,-1025.0,150.0,282.729124236252
51.6,-1024.0,150.0,282.778004073319
51.7,-1023.0,150.0,282.826883910387
51.8,-1022.0,150.0,282.875763747454
51.9,-1021.0,150.0,282.924643584521
52.0,-1020.0,150.0,282.973523421588
52.1,-1019.0,150.0,283.022403258655
52.2,-1018.0,150.0,283.071283095723
52.3,-1017.0,150.0,283.12016293279
52.4,-1016.0,150.0,283.169042769857
52.5,-1015.0,150.0,283.217922606924
52.6,-1014.0,150.0,283.266802443991
52.7,-1013.0,150.0,283.315682281059
52.8,-1012.0,150.0,283.364562118126
52.9,-1011.0,150.0,283.413441955193
53.0,-1010.0,150.0,283.46232179226
53.1,-1009.0,150.0,283.511201629327
53.2,-1008.0,150.0,283.560081466395
53.3,-1007.0,150.0,283.608961303462
53.4,-1006.0,150.0,283.657841140529
53.5,-1005.0,150.0,283.706720977596
53.6,-1004.0,150.0,283.755600814664
53.7,-1003.0,150.0,283.804480651731
53.8,-1002.0,150.0,283.853360488798
53.9,-1001.0,150.0,283.902240325865
54.0,-1000.0,150.0,283.951120162932
54.1,-999.0,150.0,284.0
54.2,-998.0,150.0,284.048879837067
54.3,-997.0,150.0,284.097759674134
54.4,-996.0,150.0,284.146639511201
54.5,-995.0,150.0,284.195519348268
54.6,-994.0,150.0,284.244399185336
54.7,-993.0,150.0,284.293279022403
54.8,-992.0,150.0,284.34215885947
54.9,-991.0,150.0,284.391038696537
55.0,-990.0,150.0,284.439918533604
55.1,-989.0,150.0,284.488798370672
55.2,-988.0,150.0,284.537678207739
55.3,-987.0,150.0,284.586558044806
55.4,-986.0,150.0,284.635437881873
55.5,-985.0,150.0,284.68431771894
55.6,-984.0,150.0,284.733197556008
55.7,-983.0,150.0,284.782077393075
55.8,-982.0,150.0,284.830957230142
55.9,-981.0,150.0,284.879837067209
56.0,-980.0,150.0,284.928716904277
56.1,-979.0,150.0,284.977596741344
56.2,-978.0,150.0,285.026476578411
56.3,-977.0,150.0,285.075356415478
56.4,-976.0,150.0,285.124236252545
56.5,-975.0,150.0,285.173116089613
56.6,-974.0,150.0,285.22199592668
56.7,-973.0,150.0,285.270875763747
56.8,-972.0,150.0,285.319755600814
56.9,-971.0,150.0,285.368635437881
57.0,-970.0,150.0,285.417515274949
57.1,-969.0,150.0,285.466395112016
57.2,-968.0,150.0,285.515274949083
57.3,-967.0,150.0,285.56415478615
57.4,-966.0,150.0,285.613034623217
57.5,-965.0,150.0,285.661914460285
57.6,-964.0,150.0,285.710794297352
57.7,-963.0,150.0,285.759674134419
57.8,-962.0,150.0,285.808553971486
57.9,-961.0,150.0,285.857433808554
58.0,-960.0,150.0,285.906313645621
58.1,-959.0,150.0,285.955193482688
58.2,-958.0,150.0,286.004073319755
58.3,-957.0,150.0,286.052953156822
58.4,-956.0,150.0,286.10183299389
58.5,-955.0,150.0,286.150712830957
58.6,-954.0,150.0,286.199592668024
58.7,-953.0,150.0,286.248472505091
58.8,-952.0,150.0,286.297352342158
58.9,-951.0,150.0,286.346232179226
59.0,-950.0,150.0,286.395112016293
59.1,-949.0,150.0,286.44399185336
59.2,-948.0,150.0,286.492871690427
59.3,-947.0,150.0,286.541751527494
59.4,-946.0,150.0,286.590631364562
59.5,-945.0,150.0,286.639511201629
59.6,-944.0,150.0,286.688391038696
59.7,-943.0,150.0,286.737270875763
59.8,-942.0,150.0,286.78615071283
59.9,-941.0,150.0,286.835030549898
60.0,-940.0,150.0,286.883910386965
60.1,-939.0,150.0,286.932790224032
60.2,-938.0,150.0,286.981670061099
60.3,-937.0,150.0,287.030549898167
60.4,-936.0,150.0,287.079429735234
60.5,-935.0,150.0,287.128309572301
60.6,-934.0,150.0,287.177189409368
60.7,-933.0,150.0,287.226069246435
60.8,-932.0,150.0,287.274949083503
60.9,-931.0,150.0,287.32382892057
61.0,-930.0,150.0,287.372708757637
61.1,-929.0,150.0,287.421588594704
61.2,-928.0,150.0,287.470468431771
61.3,-927.0,150.0,287.519348268839
61.4,-926.0,150.0,287.568228105906
61.5,-925.0,150.0,287.617107942973
61.6,-924.0,150.0,287.66598778004
61.7,-923.0,150.0,287.714867617107
61.8,-922.0,150.0,287.763747454175
61.9,-921.0,150.0,287.812627291242
62.0,-920.0,150.0,287.861507128309
62.1,-919.0,150.0,287.910386965376
62.2,-918.0,150.0,287.959266802444
62.3,-917.0,150.0,288.008146639511
62.4,-916.0,150.0,288.057026476578
62.5,-915.0,150.0,288.105906313645
62.6,-914.0,150.0,288.154786150712
62.7,-913.0,150.0,288.20366598778
62.8,-912.0,150.0,288.252545824847
62.9,-911.0,150.0,288.301425661914
63.0,-910.0,150.0,288.350305498981
63.1,-909.0,150.0,288.399185336048
63.2,-908.0,150.0,288.448065173116
63.3,-907.0,150.0,288.496945010183
63.4,-906.0,150.0,288.54582484725
63.5,-905.0,150.0,288.594704684317
63.6,-904.0,150.0,288.643584521384
63.7,-903.0,150.0,288.692464358452
63.8,-902.0,150.0,288.741344195519
63.9,-901.0,150.0,288.790224032586
64.0,-900.0,150.0,288.839103869653
64.1,-899.0,150.0,288.887983706721
64.2,-898.0,150.0,288.936863543788
64.3,-897.0,150.0,288.985743380855
64.4,-896.0,150.0,289.034623217922
64.5,-895.0,150.0,289.083503054989
64.6,-894.0,150.0,289.132382892057
64.7,-893.0,150.0,289.181262729124
64.8,-892.0,150.0,289.230142566191
64.9,-891.0,150.0,289.279022403258
65.0,-890.0,150.0,289.327902240325
65.1,-889.0,150.0,289.376782077393
65.2,-888.0,150.0,289.42566191446
65.3,-887.0,150.0,289.474541751527
65.4,-886.0,150.0,289.523421588594
65.5,-885.0,150.0,289.572301425661
65.6,-884.0,150.0,289.621181262729
65.7,-883.0,150.0,289.670061099796
65.8,-882.0,150.0,289.718940936863
65.9,-881.0,150.0,289.76782077393
66.0,-880.0,150.0,289.816700610997
66.1,-879.0,150.0,289.865580448065
66.2,-878.0,150.0,289.914460285132
66.3,-877.0,150.0,289.963340122199
66.4,-876.0,150.0,290.012219959266
66.5,-875.0,150.0,290.061099796334
66.6,-874.0,150.0,290.109979633401
66.7,-873.0,150.0,290.158859470468
66.8,-872.0,150.0,290.207739307535
66.9,-871.0,150.0,290.256619144602
67.0,-870.0,150.0,290.30549898167
67.1,-869.0,150.0,290.354378818737
67.2,-867.999999999999,150.0,290.403258655804
67.3,-867.0,150.0,290.452138492871
67.4,-866.0,150.0,290.501018329938
67.5,-865.0,150.0,290.549898167006
67.6,-864.0,150.0,290.598778004073
67.7,-863.0,150.0,290.64765784114
67.8,-862.0,150.0,290.696537678207
