t,x,y
71,-25.58465715224817,36.08222858026695
72,-28.08043111038652,33.031237291468116
73,-27.41450040511615,33.04213782596345
74,-27.328221238233372,32.37644810276844
75,-29.033038085314086,29.82590019632979
76,-29.79973013439472,28.12318105677165
77,-29.534950262339688,27.36537962197991
78,-30.015627692543188,25.779569233426592
79,-30.360418055380627,24.251341693830454
80,-29.46756582381513,23.88692805748545
81,-30.45620585188097,21.571879492243923
82,-30.992215003044922,19.645197296070805
83,-29.475184562407954,19.712341447050623
84,-31.237141356482493,16.446489838596143
85,-29.777203156997004,16.353862701228273
86,-30.050901190652503,14.484379468852282
87,-29.677227101677243,13.224590824244782
88,-30.175039579583675,11.061250794293676
89,-28.866568095720414,10.677791535400967
90,-28.70659080238841,9.125123840003964
91,-27.750476660304198,8.353573383542223
92,-26.979850024310586,7.387194567126448
93,-25.010878514873745,7.615461213236312
94,-25.2002174803279,5.687300893722726
95,-25.065783289127435,4.09030073412832
96,-23.588284571832244,3.8491556565802902
97,-22.662407643041764,3.0744629114002606
98,-22.820526986021875,1.2389920931094336
99,-22.480898623874868,-0.0705271068487392
100,-19.852629545692377,0.9416074945130541
101,-19.285407437311196,-0.06967657059555726
102,-19.206307539783765,-1.527049855465318
103,-18.21757994860593,-2.028583974791206
104,-17.541728806802915,-2.792845514242626
105,-15.89690478960844,-2.534302214704407
106,-13.475038271897905,-1.4414687697295134
107,-13.299024555292421,-2.5341035648181194
108,-11.385021442772299,-1.8255166025674747
109,-11.73518174934334,-3.3153111631232535
110,-11.42863196511045,-4.08037038200836
111,-9.272947116365447,-2.9263387616269174
112,-8.528231561005173,-3.111708328533878
113,-8.441567698233909,-3.882271397376985
114,-6.199987719184848,-2.424095054349503
115,-4.993137736793153,-1.9261866899948898
116,-3.4309871030898824,-0.9982033863764963
117,-4.662538586016334,-2.789160832901717
118,-3.005441808681363,-1.617044181247749
119,-3.7860061685502444,-2.8088170697040558
120,-0.5118391617128839,0.12694523984535455
121,-0.7980798532051881,-0.42617115192307986
122,-1.3092357362877751,-1.1342479437122377
123,0.2404151977922428,0.28657220154446794
124,0.5446692709371033,0.5279405421821457
125,0.061995439819606424,0.04591178044937272
126,1.8566998084475586,1.9021208554645224
127,1.9921221515648826,2.1569927747756696
128,2.064629517214332,2.403750497147102
129,1.4746555740572198,2.0394694725901
130,2.4706478036110155,3.309040876585131
131,2.317603411037632,3.473724345533634
132,3.14317206674736,4.657268255996507
133,2.002642016008084,3.9109140123684774
134,3.2768853040124437,5.611360015360108
135,2.9166750984449017,5.705098216009174
136,3.579001746915304,6.844749813340199
137,2.6132320092214663,6.375244454777094
138,3.644752874070189,7.917484266795852
139,3.990962527299619,8.784355199763649
140,3.04808626969308,8.36756340133623
141,1.6663075435069656,7.512786693533851
142,2.023209658421449,8.393136660254424
143,2.1906918487531746,9.076094893502482
144,1.000560461581013,8.38912411515024
145,1.2807290502258075,9.155887866893574
146,1.745308895493197,10.08636021042093
147,2.0538654123619446,10.836100816794513
148,1.6312532909174604,10.82610821718508
149,0.8787301052835906,10.453950874387887
150,0.3023385388139034,10.222166151685345
151,0.36683108163289246,10.592200966370875
152,0.2335739288153431,10.722330790640047
153,-0.39169900405020264,10.315427854471798
154,-1.3220770198895875,9.555783420108247
155,-1.1789204713584465,9.819672136064252
156,-0.9561846433057565,10.111039261294204
157,-1.264157098957122,9.817773301096297
158,-1.4741829841676923,9.566989519005169
159,-2.256519690716358,8.68718288701677
160,-2.824389252909462,7.964182068056118
161,-3.0718063105071827,7.503326570844677
162,-4.188286025254239,6.11476266815539
163,-2.8988724244443866,7.0734175884829815
164,-3.430744970370671,6.152394170989687
165,-2.0805333156668078,7.055656017733824
166,-4.175402600774313,4.456940786285407
167,-3.1175158690184035,4.955295051914374
168,-2.2903173988909593,5.168786949733205
169,-2.7083882392093765,4.084645326378559
170,-1.3128509775209602,4.763848391328725
171,-3.176914811106519,2.135570824101353
172,-2.056475907324563,2.446574381219602
173,-1.1566577094359527,2.494657382344827
174,-0.6983218624977376,2.0621324412933673
175,-0.37197756589752207,1.4619046802804307
176,-0.3082900963503419,0.5669497329112447
177,0.9588145772813993,0.8471946681350357
178,-0.6488222012802083,-1.7714693958697456
179,2.1542225800800416,0.0006108050306505852
180,2.167926223622623,-1.0321937597131394
181,1.945153900611187,-2.3124786339595427
182,2.1874306059799213,-3.134052381557388
183,2.832782787395159,-3.5541140085410485
184,5.489452290640032,-1.9595585825176616
185,5.450553173460192,-3.052340418588006
186,6.508141637488736,-3.035423501845423
187,9.064081862392603,-1.501936280478332
188,8.62488553288779,-2.9403529558295807
189,9.236971960180508,-3.299254284018221
190,10.600476581382171,-2.8735400212387088
191,10.84097578081521,-3.5327249843181505
192,11.466701121761362,-3.7637455536512614
193,13.773845142015746,-2.2656743813327593
194,13.520392322450784,-3.275909612310944
195,15.317634302549033,-2.1786794628106616
196,16.82522380482042,-1.310007613822074
197,17.898568107844408,-0.8103385014535365
198,17.92716735041486,-1.2862171453515827
199,19.443575487538666,-0.20134562056332372
200,20.441952820683813,0.4419528206838159
