t,x,y
226.5,8.965084206331133,-40.40158409087198
228.0,15.272734531252752,-42.06340840726403
229.5,16.276222956581023,-35.305193798352455
231.0,20.10277267896858,-34.4337202156909
232.5,21.24323256711607,-30.998216922835827
234.0,22.989407772953413,-27.593771213933188
235.5,25.19678505558589,-22.827546871300243
237.0,27.638093867434463,-18.338047604829843
238.5,30.327973967459982,-13.818661652071867
240.0,29.407713261795145,-8.288087630851583
241.5,30.001856057577584,-2.9822738319702085
243.0,30.47828523134153,1.8177721891199994
244.5,32.53049606974409,7.6565060685818125
246.0,26.34321087320002,9.754982932453801
247.5,27.784785681812245,17.05969924849491
249.0,26.382450567192905,21.612900134717606
250.5,19.770013639548328,22.004622621386524
252.0,17.17838793729218,25.43287817061275
253.5,14.267757454923546,32.8842663762897
255.0,10.226265425192844,36.683079853177475
256.5,5.520950636801011,34.86010078126382
258.0,1.084872185445823,41.929754033793735
259.5,-5.234434188217009,39.42516877440815
261.0,-11.285085885817665,37.88618030382887
262.5,-16.956204646624094,36.30612756620392
264.0,-22.5003919649577,36.13922562966562
265.5,-26.884980228613202,34.86016296608226
267.0,-30.08543255937835,30.9241140056999
268.5,-35.070309653642994,28.427232591040003
270.0,-38.357568381121226,24.233123032822196
271.5,-36.594825107359505,16.75596322120579
273.0,-44.41044129339805,15.475028465924542
274.5,-45.2026947265776,10.882820865548439
276.0,-48.092125425137255,5.912057743131254
277.5,-49.99943539282337,0.46018104977681507
279.0,-53.14500757964149,-4.2815549895155804
280.5,-50.697286343988374,-11.326682247593842
282.0,-55.553547578618904,-18.223793565642985
283.5,-53.04469874450197,-23.832813202169945
285.0,-50.377789387051564,-28.1515702525135
286.5,-47.92734483188161,-33.40591820630058
288.0,-43.38532684489521,-38.33299058830423
289.5,-39.83402891296367,-42.51913259791886
291.0,-37.15895402679848,-48.990284730286646
292.5,-34.12572183097599,-53.90732370962223
294.0,-28.965924819038364,-56.035869423103
295.5,-19.851649724235042,-53.731411251348746
297.0,-15.042596335934528,-60.209545101829846
298.5,-9.718148705409138,-62.030279203334175
300.0,-3.1631182003714704,-58.931369800295435
301.5,2.349734244819488,-60.567368227549906
303.0,9.056923790784502,-60.042338325035736
304.5,15.227785772383747,-58.94271544216903
306.0,21.547905167116618,-58.10336095871472
307.5,24.072583155137245,-50.550927706491095
309.0,29.482182446614466,-47.59412864012951
310.5,35.36992550137295,-45.650459308114776
312.0,40.82943719079971,-41.59573285065358
313.5,46.06060736011855,-37.055031643937305
315.0,45.514038688337635,-29.459309622209346
316.5,50.980293542030985,-25.271675611787934
318.0,53.202101767748104,-19.011739138549878
319.5,48.34624455984695,-11.587973999363985
321.0,50.74197500717596,-5.61826899988846
322.5,49.02280762141011,0.3979796366395014
324.0,46.79793996780771,6.352105838825981
325.5,43.563174345825544,12.455602594959759
327.0,42.29140938269541,19.735722824387537
328.5,36.81572723000956,24.939844521985446
330.0,31.46660833703193,28.93840293514969
331.5,27.676217031167802,34.00222695427597
333.0,19.203169853736455,37.04271372082941
334.5,13.5426359669972,38.82617740431958
336.0,8.70677094032111,43.89433151893793
337.5,2.0135368442766657,46.09152721754956
339.0,-4.775237236902551,48.54162284246567
340.5,-11.33605621557092,51.35069730200095
342.0,-16.57311857012686,47.028503203363115
343.5,-22.774709145402568,45.41036376271204
345.0,-29.746203087817545,47.38541822800276
346.5,-33.44280023619914,40.24578876270107
348.0,-41.297160109906365,40.96144509922168
349.5,-42.872236748082,33.42712407757228
351.0,-51.17323088974599,30.238227416093345
352.5,-52.027434078889485,22.798549382641667
354.0,-53.80359514752927,15.570864555862153
355.5,-59.13402428455787,10.080891392398634
357.0,-59.8170916595573,2.3027306634809115
358.5,-61.39699568224189,-4.876330091825956
360.0,-59.4737947462312,-10.65246827044003
361.5,-63.541303052288164,-18.280554812340807
363.0,-59.67295885077783,-24.973269320031587
364.5,-57.95588683620126,-31.956595747720545
366.0,-52.494911488114106,-37.07483440838319
367.5,-51.39270193863356,-44.93798680399373
369.0,-46.74385781270428,-49.19608422512056
370.5,-42.81750546560053,-55.05114865364722
372.0,-36.31925912285941,-60.750476333360645
373.5,-29.96111571526596,-66.43218522470013
375.0,-21.88437200995264,-67.8980960279868
376.5,-14.814319205837178,-66.99891559873612
378.0,-7.040302226193769,-69.86487119843788
379.5,0.08223643287177951,-70.67240588057716
381.0,6.808292766184763,-70.61842960021285
382.5,14.441783225873738,-69.85451435476224
384.0,23.915063536361163,-69.65267015200278
385.5,30.841583333430115,-63.078828855267346
387.0,38.81234553155755,-58.425046506340465
388.5,42.14762701192927,-51.724526938814165
390.0,50.64791508839082,-49.17701391577944
391.5,56.24036410141021,-43.044756579426924
393.0,59.127274647180585,-35.08658239182755
394.5,60.08357909422209,-28.14401555880369
396.0,60.91302632376421,-20.391017097905998
397.5,67.24245059273483,-12.714932155909889
399.0,65.13243947946064,-5.296023044515136
